from,to,amount,gas_used,block_number,timestamp
0x4353f8e7f65ce97c7e3c0b3b2638a0ba553b5f9f,0xaf48cfd4eee2b9f185fda12bf0cbbec5b90ed8c9,194.0413,31372,1032132,1647725803
0x87f88a3402fa4eb56badc34d0d331876710ea8c0,0x1057fd5dcaeb6f3818cafc7ae54cbd687dc66748,84.5414,22708,2261605,1619655549
0x2434020ce3a3c17c1054953d7b3d80cceba48dab,0xb38164436edeb6bf7a9b0fd4d6483de645334de6,21.2705,21645,3140249,1609088962
0x0a7dde263eb93f69acd1671a223c5c93faa73701,0x3d46ba617bab327b855cc3a570ba4b089c3c17ad,12.8936,90547,4861888,1674039148
0xafc6b871d0262d55f96a227563e4b9645d2e0d14,0x7d35bf79800c513167b6ec2e2b9d1963f1131ecb,242.4921,74048,1564233,1636359756
0x446d165283acad9c2104095b77ee4c23ebc4a2af,0x287e67e97507ff3f4e94de2b2f1068cfe3e77cf4,27.7101,73127,3882617,1678000936
0x1fece4f951a2d349017d1526a6c70bec1e03232f,0xb6619073688aa467f8def1df8438fff8dd0d64f8,108.7419,26701,2236384,1651456242
0x695473f3266f63845a89564fd9fa9da0b5a14553,0x09e15c790644b26fde0b1c0624df4f5bf723ec81,92.6799,64528,3896939,1641687044
0x30fac621bd26f6828551a79807ed3c2a70b1b082,0x744ad4a1aa69128e611df0ff909c6a219c7fa604,119.9007,55256,1207117,1646130146
0x343e94f9c1dc92955ebd711611d4adf47ba43a22,0x53625cb34277b7fec783269ddf7be3d5ce21ab20,172.4369,110691,4193241,1677757306
0x5ab3c82a09bb9202f679ccb48d5df27136b0c127,0xae72596d94c73c2870d83ba846da5680ae4a66d6,190.889,108257,2398077,1636408020
0x71425a39a867d2cfcdbdf239f70afdc2fcbc5a78,0x0764117458cd48a8b8115ce77fd948af8216b849,38.1752,25473,4575884,1656681460
0x0033fd555da940b923a7f6f465cc4d9088724263,0xa8b3c9c2a45d68eb435b5f3ef6712fa50cdbd996,113.7971,64579,4124808,1629266431
0x768f6cd2b1c9203fc980aa066ccdb2f8347b12c8,0x7c988b0caac7c9eb27c2905a8fab52a7e07420d2,187.807,35607,4929231,1699189491
0x6c09143c85708c9a3a8e76ef355701b5554b5a8c,0xbd39b7b9f0a4f8347211b0142f528920eae304d2,47.7189,44743,1947172,1634124417
0x9b44ea458188d99c0819cf291cd2281aeebc1f52,0x32672bd5f7f68ccae5e23986a11f89b51016145e,1.2229,48660,3958718,1690099244
0xcd63cc929b889a0ccedd80d462ec44a5df1c26e1,0x19104b6b21829af37ce1bf69302d30e531a7a7d3,226.1823,115812,2015565,1693981422
0x832ad88f1e81d46f9d80298597c80b577b6d4736,0x18d8a869dff0017c44879b304ea96d9c0eddbbe6,53.9869,62652,2222093,1682150386
0xb24f30ee924dc28e31148c72a180bac610c9e232,0x83ad306cffb7d2ed85daafebaf1111f1108c0fb0,214.7676,30751,2457196,1694345425
0x8028914b41d6f40f8eb360efeae17a7e807389ba,0x1b7a1d91abe0950bb26e5283af27c3a948757d62,243.6142,33376,3504156,1647729706
0x4544e744cba4acecc943e94ecf736675b256822d,0x3d77201f51f5643f4c428bac1dd37c498c750673,204.1987,60156,4593912,1675696585
0x83ca025224e723e8a5fe010f9aea7e1de965cc97,0xa90cf1d4fe6e52ec08c28ed0f0b02ee835527cc9,156.7115,30895,4903051,1666777823
0x0a7dde263eb93f69acd1671a223c5c93faa73701,0xfcf10f54105223dfcd8edce0c62352a059ce1e19,26.7754,78432,3965591,1670660491
0xb1507f936066831b3cac64c203df247ef2c80cdc,0x120f7b847ac2440a5cd87c14a6de121894b750ad,85.6582,70090,3948403,1633333661
0x94bbd18febb681d0300f19e92832b15bfef81c09,0xa5d08dc1b0e5b5416ce6af1412b7289b05da3411,125.718,47974,4494553,1695865523
0xb0addd0ff8ec29889001dc929ddb9cb003bc3762,0xc19984199cae6ffef8c0211b95ad47224a1b2606,103.3838,114898,3000162,1661126342
0xb73736bf83e375328e1412fb78a4802ae12aff28,0x7188906236dbdd72b332c7f4ee0e3ca228fa4ac5,239.9661,93092,4320372,1698541669
0xb29c9e70fb6035fb6b86aac2a0df960f6a9aa67c,0x45c9e3cc6c52ddf2108030075b9c8c49fa854054,136.629,92607,3269209,1613561287
0x00650a784ee109797ba8c05f3496bdbf2b2b7a1c,0x97f8bbe39b14e3b626e46331605b48eda53da208,187.3089,103728,3113315,1646180905
0x4ba4c054afe38d5ed7dde6acc90f819ce16c3350,0x5b35db879a034d454a0c1ffcb5e4d5d9dee3a55c,160.3902,68971,1636372,1695699229
0x65c63605acfd342e654b9603f9f80d08672f88ab,0x6a776019fa661663506e764479f80312fdafbaa6,47.39,107851,3871692,1641687813
0x7980c68d6fd7b7d7f52242ff8121d33808f07907,0x922e26855561337d93a51751e9d64e43e786cec9,55.0178,27964,1726785,1666793258
0x8801d3ee846925c6fd8319727e672a271d2eeb1a,0xd0b473271e9d38dfd11925d62ef8c0a2cf033a9c,97.7903,56901,4079450,1611180303
0x934b7e79500b3201393bff4def910cb562b0f8f2,0x18e74e90e35b91a722ef943e16d07d374d84530a,154.0559,94341,3460308,1625911330
0xbd04dd0348675ac86bcc1680d2c5b820809f0803,0xca0c12c5ca72b206e4040de045c2fa73e7cab628,96.2386,72955,1800119,1625629875
0x30681211b3e2d6ba114a7ef9f6ccd73dcd8da77d,0x222ce6ca5d1835f50b1c89804f067982b2de229c,40.8167,59448,3560982,1695819195
0x1bcc6cfb7710a1ef9ad6cdf03cc44a1f5d1d8e2a,0x8202b590eca4662446102b3a97e3536aac8ab941,94.9109,78910,3988611,1630844074
0x88eb517c3ce20591aae29e42cc7d4012c8068228,0x9c7f127daf7a7e8cf7952bf71d10ee1b7b36031f,75.4555,89825,3986129,1617329855
0x6194a6726620c14ed4e5129ed8e61e66b13650af,0x8e0447f679aeb8fd2c52e59f712b900ec86da55c,35.5467,70487,1381473,1632545124
0x9d9073a5f653a583b643ea8b185796fff268bc12,0x90dc2d3e233bdf6054fb927211571c46e7bdc16c,54.3635,96969,4809671,1629702313
0x4e671f6dc70c4253c484b57260c8b64ccf2f665c,0xb6191f05f715ebae29c200461af33a18b9379ee7,142.9056,44039,2867744,1639597745
0x58d38e7041b011b38bcbdab2c7dc18016588a8f5,0x91dbd178dc1e48de507022c26c3c36f385fd0ea3,232.4771,83012,1994148,1697864809
0x1dd964e4148169ed94966477359e0b3c57dc2bd3,0x53fa233b330f543561e2695787aab9060aa85039,179.0717,87337,2994771,1658579750
0xbdd6c2d0a22b1afa22fc0f5381eb08621db5929b,0xa31e6ef77716599c234c870b3c8e97cc936f6f60,178.7031,109744,1023823,1608237238
0xb618aacb9dcdc21ca69d310a6fc04674d293a193,0xb610188346c917314b8dd2b12dea9a99fde3447c,69.2578,78670,2861314,1660554840
0x0013e58a315d2e728f11630aa40abfbdddcab304,0xa842e4836836182147771fbf0669c6a742761bbe,73.8492,82223,3173540,1616458242
0xafb99f9a0fefb15b280979840a48a1099636aae5,0x3442e29ddf468bc438d57b01fd0c2648d633f8e4,143.5463,66965,4413938,1696349460
0xc0e57c5075c4a81dc8478461438191c669690d6e,0x75b6deff7047f3eaea8a30d017b24e689e8e3a5a,185.1947,34675,2124442,1648492710
0x0e2e159572f631b4da448c7430ec1fe2dfc3523e,0x2a215a20c02e9adf337acc502038eb3139a6a993,245.5917,112097,1029711,1676092115
0x9beb086842a6c61ad929995f7060e3ee2c4a94ce,0x2cf5060892a2134c969da21bbdfd2c40b768975a,57.9975,92437,2718233,1620445533
0xbb53be0690ae7256833099a1f01125eb33445692,0xb57a7b586e4a81c9a1da848800ed7bf6f8da133e,173.023,60453,3480580,1669199691
0x1c2fb401d3dc4fd8131ccfc4589f281d58921402,0xa2b9e771b124abc417884b3a112992bb70d7bdf1,134.9805,32893,2106739,1600903844
0x55bbe22f6efcbe2a8829f84f0f918d465d84f72b,0x68332e711ee443f71c87d7267069b579c71163b3,248.6885,40689,3123204,1681610616
0x024c344da7208e60356378a252dab771c34be111,0xbb94ec4b0ae71697a5d740eb2d6714604d739530,236.695,39405,3578316,1681071277
0x4843e1f32e080a8f29c005f97aba86af407ffeed,0x43ccf1b0748f2f90735d3399de1abf562cbabbca,56.1679,88436,3665355,1661799747
0x4aa7d6340d899801915805418940e7e2e5ebe354,0x7cc8229a2007bdc1afd35b99ec37552020dbdbb6,50.4785,51063,1737561,1643307490
0x1102c3480528768a9fadb38e5a0709383a9a8493,0x4ef53445a3be3530afcc830f12b14b71335b1f50,174.3406,41245,3404199,1675605364
0x398972bcf938dc34d39f4f323b71f10e169d542c,0xc8ce1c3ac9549d479a90a6a89155b9b94e54d9ba,72.1589,90391,4442520,1609825797
0x2f529d4591f0235539746f482be34f52915d2c0d,0x31e2f659e5371f95de47be79e1d5027caf0da39d,184.8426,57531,2797779,1634777358
0x00bf8ef866b3d8139c982961f6850fadc17f1d48,0x0378630fc896e8e34162650c033a42afd885256d,43.0108,46788,1484641,1680407990
0x1d9d23d1d1b314c629ba6be2fca8efaceb555767,0x384b9d251e83b8a82164cf5775a67f5dcea5e0d0,147.2091,23157,1156260,1655561876
0x7c31560552170ce96c4a7b018e93cddc19dc61b6,0x6a0e59af84f7a9afa5708b5e43c4845b17aedaac,244.4036,30773,2479416,1620745099
0x8325e3c3a62ccb175e18452ba3149dedddf4aeb1,0xba26d2ed599cbe00129734db1894355074b37501,189.5856,83744,1447184,1643209242
0x1886fcf318dc00193479c34d97ecd461b9d172fe,0x91a595e5ce6e079adc70557ed3f3f88c938f5f7d,201.7618,76638,1020772,1683014635
0xa2b5c012ff7a3599891741cbb5af1404b3236a18,0x2db7378df743b16fa9105f54db4d98be41a7f09c,19.3546,94789,2318975,1673547846
0x8c78f1ee67ed97af4f26561dc57e3757e734d0eb,0x4eed02879e6a792f7ead6746e424eb5a5b528d80,183.9779,38254,3279057,1616239638
0x2b9a223331ec0c55971c68cc7289efdf806553dd,0x5b475febb3018f41d0ac3c2f1a864bd102ab5a2e,138.3422,49731,1326515,1694490215
0x93d8d5bb1f1e4822f3c614d9a09e7c5e3fabc13a,0x6fe7cdbb8faeaa325426e8833a839f8c1d2c7b50,245.6156,84248,4656665,1687692413
0xa493df289c33043a18eb2864083999e7ee7c6b17,0x6a728bc0d50c4da66be8496286ba321bc4665880,246.3052,23913,2404428,1685460306
0x88d299ee25a2dfdf51c5e1df2d45ce0da9188801,0x1b2f4abac29e739d8eb439a3f7fdef571f1d0e69,60.1573,39241,3099359,1697617536
0x512d81ab16b1cc768ca14b970a757f2df1ce53dc,0x1a64a5731fdd05d27ce0906dcd638790d8778453,200.6617,116627,1456768,1635628530
0x760a412a14f2fe03c0873b473febdf79db288fce,0x9db282cb8e2d20107c4928698fd397f6ea408414,13.8324,70832,4346208,1679298978
0xc811f8e93c2d8f925d9d1c725cb57d5f264ba422,0x2ca916d3e4c48d932a336a8881d985a0d173086f,64.6696,85341,3225692,1644189965
0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374,0xafb99f9a0fefb15b280979840a48a1099636aae5,245.6108,34444,1438975,1634850336
0xb9ae74beafe4025cc0fcfb5e190169f2d7f0b563,0x58cdd82d39b6c65b32e571f485b6815767010a18,15.4429,98905,1888679,1670317047
0x3f92555d98ccee1822565f8b4e0c8bf406ebb674,0xbcd3fbe006e1c815c7979ab59a2ab76c993d82f4,117.246,118753,2240122,1659873165
0xabb97f714160a41e0aedee48fde0803ca71b0021,0x016e0ddc9631f662539fb1882458e5df00791565,25.5604,83191,3522110,1658770074
0x48ea5ef72abb3e501e40eeb1c88bd0a4933aabac,0x35ad1cb9a39de486cebcce3cf51661fd6c848193,59.7798,95150,4390256,1674468432
0x7f5d2fe39cd0c9924283cd5e92377a4894e3313a,0x9ae63ee2e8ed29f4a4edb982f918a33c2caf3f98,14.3434,79097,1946687,1680404296
0xa0111dd9011ab6688481117ed1a14cb1a6d31d45,0x521a5c58a8de82e051c641fdcb5a21fbec17ff24,226.9754,40095,3738891,1644000930
0x1e63820e0b18773683a1426e2d1e394f30989a8f,0x4954ededf8a1f50a609aec2b44246b6a8f865414,71.1962,28588,2181761,1663500035
0x3ca7be4226761aa7e5fb505c88236b19ff77a0c2,0x326e9ae0910f7a4c690a33c505555c40d42ce512,166.4646,56327,3156832,1620525117
0x7cd912f8df67b1e56e7aa82a66f4a518c76c0108,0x45c13e236bc9fdec9043e18b51f4923f82e5faca,100.7642,85691,2094468,1612129742
0x1769d3ee1b2f4f18818f9d5cc5edab2da2d615a6,0xbc2f218dc8a094c850856cda55d35fe2097f21ac,233.1816,40439,3715711,1678010894
0x303f41f4e6a1e1fc9cc2738c722b73b3d9fe54cb,0x4f8eb24a9fa4791772672f4d67689f97e92ff7ab,188.876,91043,3107271,1633341710
0x9b6fa3e7be94038c30d6ae0287ae0bd52f0578ef,0xa6d27991695794d8dfd5c8579b88a04aa0cd02f7,56.4937,81734,2150941,1636460856
0x3e9163816b073c2ce425c99e68ba8ae7caaec067,0x6e4948c43e76ae9903f1bb21cf4dffb1e6342e5a,72.6412,46891,1283196,1656751883
0x4daf9a3ece83965c5f4028babbffaed738edccc6,0x32be343b94f860124dc4fee278fdcbd38c102d88,140.6139,96803,3314531,1623219146
0x0b62b673454328eee2781c994a39b26f5c91c6df,0x703ab772f3778cf293b3e93452ce5a07aae4dd8b,10.4627,84953,1590584,1664382589
0x91219adc9f7cd79dd527111ece39fdc5b6f7b662,0x08ce71dfafe9044e36e181d5d1ff6a868cad553d,32.5849,37240,3626290,1686969571
0x2e0946d813c231a39f15f9d5b43119dde847be0c,0x0bd8d1657e773f78e901bc8c08427b577331b98a,234.4642,59301,3613829,1623084606
0xa2459dc1cb4b51aa7638ad4acde51844b2ee9170,0xbac4859eec47ba6389b0a5e16a080d606af6ecff,120.4803,55330,2589767,1600630063
0xa01110afd5e46e36202da0fcaae844e63896f966,0x75baaa08bfab52cf35f0f8e0d0c35a44c63ab8a7,232.541,81606,3019200,1637551981
0x800275d48a96dea161a7b75570b247079c59d7dd,0x7cf8bd40606c9e4acc15368baf312c3b7af0f327,197.5401,98289,2369785,1678245300
0x10f59b61377a1b6e6df64328086e7bb0bd03d18a,0x8f9e6dd01128cc3c148902ebfa648bfcb68ad1ce,0.2983,104258,2681974,1661384266
0x87318b9b7eed24f69907d53eb7727c0a590f3588,0xa9ec9789c80ee9dce8840f114112c6badc1ecfda,21.7478,59928,2064990,1627832767
0xc43c2b762b4c080acd1c1bce58b4c0034e3e8c85,0xc291caf66c88695923796aba6043ff9c81f86d93,161.7562,21486,2126585,1608072197
0x1888a8e69eed633e8dc86ffc0e8eb92606889808,0xfd8b13415d9dd061bb665438632fba566267bba4,222.2794,79308,1167200,1656508439
0x23f7330d6d29d8a9ea3e6b2f3f379e56f6f8fbf3,0x16e9d411245fe0a36f4b321d8426e3840b83d7d0,31.7032,58035,2725403,1653695922
0x91442fd15202bd77d7e42e59a87bae18f7fc3ae3,0x991cc3d9efa348db5eded4f5f992314ac97fc87a,168.4255,59151,3198323,1610450876
0xcc02b920ae227f1be7d01fc241c27e5f74d40436,0x6c7690213cdef4ecfb0b07f7e77dd71195071c0e,111.9256,97822,1234038,1692102094
0x20d51af91afe18272e8ecf38ffe77a997184d742,0xc774aeb7509ff34533c6dcd9c8d12e016c1f1519,131.6995,22783,2336937,1676645757
0x774d1c5e2fdf022c009423c299c638f8768c81fd,0x952514ec35131f99f0caa67c673b96a1d5543f1d,28.2539,85104,4356877,1629235979
0xc9c7db3c7a2e3b8aca6e6f78180f7013575392a3,0x4ba0166ed4522e4e8452fad4850e82e6f905bb64,187.2958,72065,1417399,1651207984
0xa5b254aea2e59ab3ce3bec470fe1882403c41be0,0x131f640ea83a514fe0fb23629dfd9322adad3a46,67.8347,21404,1208343,1680282941
0x2514c887c865d253b919a3d776185ed765b4b4c3,0x2818fc0d8976f09fbe177f85811f9dd52e7b1b0c,174.1244,35279,1618004,1678287864
0xbb05d98145d5b16427171def741d9d2a0a7b8b9c,0x98c7fef3e5f21b694d8fdee9c54206f49d83986e,98.7128,106377,3435729,1678865393
0x16e2cb8a17795ded53e5842ee0df7c2e545fe8db,0x6cba1efb8d0490b03f4cf1525c7d69f3bfd4a6eb,129.2643,39036,4735012,1684315178
0x8e5076ec8cf631219a808e1dabe394f70a874c1f,0x7b145b993641ee5031b0328a4dbee2ac22477749,53.8652,103007,3415395,1681332495
0x347f197e1a6baf6e723ad3af514ae9d73e1d2960,0x4a2a80022b91216984f40deeeea2b17994fc97a1,191.9736,104068,2002608,1634867537
0x8f82068597ad06c163f55358e90dae122843e603,0x2d623ab8e602c51c167073f13bea7e95c91e6d03,245.7805,47543,4677408,1693098048
0x39fa305aa944e8bf3c8680111d19934968d9c88c,0xe597880cb0591c6fc09e1b2778c26cad34922b82,40.0534,21758,4854785,1658264909
0xa7510c605b2fba1ecea5726934a3f7be4fd4d738,0x179a28de1f45d964f9910ffc3e767d84de0da4b1,200.1092,31427,3934854,1628999378
0x0012cb699c836049a4bbeaac2d8c4d47c688e0e4,0x54a33c7d2ad57802330848d2e108013a76beeafc,7.4661,100245,2490841,1695562642
0xb9556a1cb3150148443e9e9e9c29491ff48640ee,0x879ae65b185e1f2ce5853dc75763012dc00121e4,56.5787,22957,4993445,1665373570
0x11f8b8b0f462136fbe4212df61dc3186b70053fc,0x82cc0debe836a92dfa57ef08f191afb8cd13ecce,78.9431,42883,2447581,1669800424
0xa1b70dc70fb74767cd380985cf93c4fb132fc4f7,0xefbb57bef8ecab67c45b5c62c5e1b7e5985478de,134.0697,83545,1786326,1660173213
0x5e81d81fefda540acccf9eeee9ed4e3c6a199666,0xaced46efcb635f0473a02c4849a7f5c35a7d7606,193.1612,78033,3740990,1671206137
0x8bee812d7ccb1d55624758ffc87960f56abbb8f0,0x1ed134d028d1b7b4dee0e93c8f0d40504fdd65f3,3.2016,39002,1427830,1643668031
0x79a9e902cfbe87fa5065905293992c15de7f6095,0x004853f00fab90ab60cf1e609b0b61494b90164c,188.5729,103880,1006694,1614485539
0x65283d74aceb2abed2ad722c338921b364fe8ce3,0x6c712ae4986342773edc37a9ff7fa90b1b52ca6e,103.5972,31881,2261308,1692760994
0x215e7e7edefda37eb39df17b8b91da9a60d85530,0xb733a811edf703701d2403d8196df87306bed6d6,120.3611,57542,2967476,1677664625
0x57d094b4a55d255e690a2f335e29bec5e6d57f76,0xc4799adc1143bb7d59b5b6752609dae735dd1fda,15.84,80648,1612538,1615325868
0x5c02e7ea7f6b4e08f56d4a1c000868a4e987de2d,0x3de2779f7fcee81f2285fa4ec6503d9038961ba1,34.1608,80667,3990184,1621897645
0x04713ef7c2dd63d079caf3853f1759a1ab1bb70a,0xf63164c4912aed27cd900f92fe5a66f1ebe5c0ce,53.603,106483,4743914,1663564001
0x78ebe3840871ed00f315061729f7025cacd35bbd,0x87e5d0310ca0ba1a0fcbc24e367a799e7ae784ce,29.8779,89857,2892410,1668867182
0x14b7716c688875bcf54d5ff47cad4fca6b3834fa,0x9f4b9ac0c9feb37d8e952f70e81a8aa092ecb8ca,226.0322,42138,4540240,1662003456
0x8fe422d68b83a35fb8dab4756a1a81d38a6966d6,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,7.0107,84154,2095832,1699982148
0x749967391c4487a2e783c915bc31a3c14a8f735a,0x474758d65891cf15c69941e71f4227e9bce5e9e6,166.5884,101674,3871867,1617802579
0xb84e5c95806661411151e59e12aed9cd92644d30,0x7188906236dbdd72b332c7f4ee0e3ca228fa4ac5,201.0724,62330,1832657,1634564677
0x10fd12508da082f524e70f197b46706027135096,0x88821a8347c49de1aab280aecaf454c687840c72,241.0055,117259,3290048,1638701367
0x064c5815cac04ccacc03afa9f4fb4c68f98a9194,0x1852511024c763e01fcc979f35cee25400a3a269,67.3606,53103,2860073,1609846651
0x12eb630ea3193781ed914e1f349c30df5f47db92,0x664456405dd32e371d28d95fd8fdf539f18794af,28.3768,73330,3133382,1688144389
0x8b0987e0bccb30a53c5294ad73a80ed776457c4b,0x9c57b2ff646da8bfcf38237c483f4e745290e44d,139.1297,105146,3376548,1671798599
0x7b85aa2a20fd53cd818f0ae8b7c39a93c55b15b1,0x170e6d3da3fd82d2fc932357cda5d9b620eb5358,67.7245,111062,2590536,1615182988
0x53e1c669a4788f255e5ec1c5a4600d1e2f084587,0x2044a4e21c7cdf3bdee630c206e347d6f0af037b,148.7065,21033,4979498,1608502373
0x987022b594a01f934345a60b67ca61c1e2a1cf72,0x03081809e0cf5371fcbe2f4d12fce8b7204819f1,103.2032,109607,3328540,1631640329
0xadcf2023becf37604eb28b6f2a5604f4a1adc00a,0xcbe1e14a2379b14c02e77129381ea3a3b9907808,136.9974,51073,3266793,1693666385
0xc2e85f9e39c16aa15cf80118f1df55401c2944a3,0x703bc4e41f583cdea5761d60e2807d4790c73ba7,82.8982,102266,4720751,1698670876
0x85df073a396614ee95cb32645d8a9d2f7f5caf45,0x3422258c54c75b879ec7b2b1050186a2c0eb0ebd,30.975,49122,3808002,1647965881
0x6e7521e245f8da083488d514063bd9782c857ff2,0x0fd6166a6e5582e72df7cc69275d708be78820e3,152.6888,42275,4211420,1616259632
0xc68db6194de0a93bb2a7e9b2d159c5acae9135be,0x9baac782ea141718437a825704fc61802993c03a,140.0148,109066,3691092,1695292402
0x3ff368d3f985902a7c48f247d09d7c32d073645e,0x57d4e4ea0a207074d7e45fe60c939d2f4d3ed06b,218.2622,111462,2850482,1642847528
0x9defd23502aea550fbf91a69132bcff12071c457,0x5d6a7c98063343815824f816f7cc34d65ba8c205,244.1964,72787,3584433,1613136575
0x7098c7113c2ecaf48baad07e598c74c2689a5795,0xc7f6af723dc0c3f7084af51391d74b2df97b83b2,176.0434,98351,2002924,1636923162
0x3d7955f44dff86a52773d52ae8f2849b3f5d0091,0xb71df0dbbb9754c1aa9115253f4ebb7ef3f8a57c,41.7317,94942,4954536,1665615092
0x46054528ea19ccff5635e44ea1aaa2946a66f2e2,0xa9c9e46cd50a25d2a5c69a6652414bd786c75e64,145.1941,94848,3718485,1674733628
0x2f5da40ebdb5b8dac0ccf0c5f2c30b5702da0696,0x15e47333216a6d9042a0caf4e969d62ca147ec34,194.7569,101624,3733126,1658311055
0x739e98aaa1bf2b0a18d5df3c078514eede40ceb6,0xbc2fa511122c7a324f553f0eca0bbf7dfbf87dcd,125.4675,41894,4785186,1675565631
0xc03d3fa475f6d5288a6141f11374fb70460cca4d,0x80653e8849e9e8b3c385ce9b2a01e1368e8b242f,170.9434,52749,1360279,1652157504
0x600fac02ec05053acffca70909305d966b8ec0e2,0x4360325de602b56f9ec7f9a88cef909f249d5677,241.883,43477,1160918,1619841334
0x00062d1dd1afb6fb02540ddad9cdebfe568e0d89,0x00bd1bba3519746a5b7d0bede063f14d48dfdf2b,6.9088,25059,1564554,1656728456
0xbe0bafa802b3e720f1a5ff8b88517f1ab91476af,0xa3e61d5630e741a62b512f6bec58e831ef66330e,112.4613,86038,2841161,1677429926
0x48148a2e6ff54a9aea7720249478b7b4405f702a,0xbb9479781322aa81582e360eb239e021f3a0a574,222.4467,60156,3355995,1619115969
0xb1cd49b33b2ec0aec5faef0f788102e115ec2d5d,0x4605d80df170edd34903cf2dfc7406d138a1160d,87.2074,117593,4557734,1680221628
0xf31b4f7550833a746f788b36f2b292e5fa49a248,0x7cbc4e0d168744912c5afc081499145bbdc51e69,67.9379,41918,2909409,1674584702
0xa7f4dcd9f33301f1c02bdb0be5a4f6295eb82405,0x485f7941363bd74ca1b2ce7773f3ce59dec7f34f,219.8699,69198,3907461,1606157292
0xaa55fa86369a93a49f8e13a4894f5691798c76f4,0x71221fae2a446ac60509e2718600a0878b19cced,164.9452,94723,1802031,1687303014
0x2b931259cc84c8100216afcc448d1fc0f9716864,0x63a8e4e94289f1e9af7ac28fe6d62ac99cc2158f,169.0847,117419,2225962,1672690634
0xc56271f9b9cfb390c5e12ec0a91840376ba0f85b,0xee2c2c2dcd952429147b62fd4dcd7f565313e419,72.3006,28761,3664347,1671029146
0x6678bb2a94097f5046ff179a9dcec5be0985745b,0x6292b11a737452a754f5cc72e9825e8bca2b262d,114.1562,115641,2102580,1675816629
0xc86517cd561f42b408b86bfccff1694262e73500,0x306d60caf5ec9a16fb9024f9bdfe29d088a33c49,199.9205,81785,3435978,1683822272
0xb71df0dbbb9754c1aa9115253f4ebb7ef3f8a57c,0x40e30598d65ae0c6ffce25088b36d61013310250,75.6079,67276,3186207,1607567951
0x570ac27d1048dcba1a4c58fe80109b9cf9b0e2ef,0x2a206bca8ee7c324af1b67ae05373a59a3d4502d,191.2711,53709,4552961,1673217874
0x4ae9971e28d7f422b406ee1f3bb38e1b96637239,0x20021ed90ca3245c80107281420c9d490c9886f0,186.3038,42668,3703546,1684886636
0x9e56eb253b4606f94125ff99d145f4750dca8afa,0x3e9163816b073c2ce425c99e68ba8ae7caaec067,227.0166,118298,2899706,1627074038
0x885a742719faf7ecc5670b16420a9487e9fbf625,0x1e98471934a6a0e947d88dd2842746348b248bc2,5.3843,36007,4094655,1652863599
0x1982b0e96a0375e5b570e8e466d423a37af34b43,0x61237d2ac00124e659c8f826b66e581e81d04f86,241.243,30353,1370095,1695135119
0xcc3f99056c418776094e4db2a5d0f48569a40b8c,0x865d554b8122beb6ebb8037bf5a5f9849f291663,25.2236,100500,4324283,1686997865
0x960cf466795efc2d47cd37ad01bb43bfaaae3618,0xa59821ebd695e8161f939c7687ef8699b37b6afe,112.646,90831,4311928,1635031030
0x2aa2c52b0798694f9fba7605fecb7ee20720672c,0xb53fb00e8635be2d0ba259d6579650f5a907ee16,133.4037,55376,2557562,1688028035
0x25dc5894db8ef7f7ff7096ea73b890c1a188d549,0xaca33c43bd8deac8e1d144baa51fe9c7dd7b010f,218.2889,117485,3374826,1632760266
0x48d20eaaa273349c2b442b7f681d3ea4cb1a7a92,0x7e847d86f2eb7ab16e982a39d0c6c7d2e8104911,112.2837,56870,4907588,1653430074
0x042b7bad39d61ef7014dd399e1f23b328fd75697,0x02dad75eacf674939e61af034c2095b512f2af51,221.5119,108082,1863250,1671863881
0xbf9a7df82bf67ef02200ddb876d9f9d00ae1a849,0x007bb0518b03f1a8c00e9bb545640800d1e91444,242.5943,104690,4634808,1678626258
0xbd6dd39b55c7b2af2ac593253ce36d80510178c1,0x86863d984ba083f06827179a7e2101d21173485d,1.9781,59445,3665937,1670637060
0x00f166114c211b7e71e09bfd5d6ffee8716bc0cb,0x0b30b17cab0f9e659dda201db32ae12e9792ea01,217.2866,116898,3586709,1627618346
0x854b62b692ac8411c3a45463c44cbdabac2d6913,0x677281397fa86512b2dbfd654fc8dde51b2eb364,216.0099,52565,2112396,1613188868
0x9a1eeb3846e7b6172bd7332cb76dc97dea0ab16f,0x5a27a79f5217cad7d95cefcce0ecd18a4c33df84et,76.5061,119417,2248169,1621745317
0x8156467b1c00db3bf0d47e9d91549da901e8a495,0xb19525b03fa1aaf9bb69635f8bcf34914dbafbf5,70.4413,63704,1636136,1619596648
0x06419404a7ffcd7467245f5db1e47ec5f9e3391d,0x1b858871c8fdc0c782f60b350eecc58d82c216c1,186.9146,73481,1822304,1645654220
0x93d8d5bb1f1e4822f3c614d9a09e7c5e3fabc13a,0x99beb5497b91df7e1c6e2e79a318ce9cd426a947,171.1711,117830,4840919,1658890501
0xb664d67670da5098ee273f89ac950e2b8a8ec2d2,0x88be7ad530cba44949817ce40db87a6d25b44fde,117.9126,56494,1852304,1661387220
0x3caef25f7bb466cd89d02527d68222ea969b7a83,0x27ec5a27e521364699b870e5d8b5245d97cd0031,85.1823,83854,4598577,1605410207
0x774152af877156567baef9df87311a660f10e32a,0x7751f6113ad245d3f73c65bd5da6f340845f9268,58.6363,109364,2848988,1609602859
