Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name
107.53,0.0,322.58,3,1,0,1,3,101.0,101.0,101.0,11.894608,71.40483,33.666179,0.0,0.0,0.0,4,100.9985356,101.0,0.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,629.46,3704.55,1,2,0,2,1,0.004,0.12,0.062,0.1,0.1,0.1,0.0,0.0,0.0,3,0.1,0.124,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.89,0.0,311.78,2,1,0,1,2,101.0,101.0,101.0,0.017676,100.98134,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.37,0.42,14.32,4,2,0,2,3,836.676514,1164.323486,1000.5,0.1,1524.967973,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10564.23,959.5,149818.18,14,2,0,1,6,0.01,0.01,0.01,0.0,0.012767,0.000912,0.0,0.0,0.0,16,0.012766995,0.02,0.0,0.007233005,26.0,833857.6756,833857.6756,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,2e-06,150000.0,64142.89812000001,2e-06,150000.0,64142.89812000001,0.0,0.0,0.0,5.0,5.0
265.43,81615.87,245643.9,3,3,0,2,1,20.212,42.0,32.404,20.21116,41.99916,32.403139,0.0,0.0,0.0,6,97.20941804,97.212,0.0,0.002581964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.61,0.0,76.82,3,2,0,2,3,39.413166,61.586834,50.5,0.05,54.993114,33.666163,0.0,0.0,0.0,5,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.78,44235.77,132712.65,3,3,0,3,1,0.49,0.99,0.659874,0.489508,0.989321,0.6592979999999999,0.0,0.0,0.0,6,1.977893303,1.979622,0.0,0.001728697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2225.06,291482.3,0,131,1,3,0,0.0,0.618857,0.254216,0.0,0.0,0.0,0.0,0.0,0.0,132,0.0,33.30223377,0.0,33.30223377,4.0,3.235409715,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.14566,0.808852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1110.06,249.52,11487.67,9,6,0,3,7,0.015,14.995,4.179167,0.1,23.27,2.785556,0.0,0.0,0.0,15,25.07,25.075,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11971.39,1745.49,392059.05,31,12,0,5,18,0.134108,15.0,2.363347,0.0,5.126765,1.049618,0.0,0.0,0.0,43,32.53817308,28.36015976,0.0,-4.178013323,32.0,54601.91952999999,47394.14953,0.0,8.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,35000.0,2373.996501,0.0,35000.0,5266.016615,0.0,0.0,0.0,8.0,10.0
0.0,0.0,62.82,1,1,0,1,1,0.953062,0.953062,0.953062,0.952558,0.952558,0.952558,0.0,0.0,0.0,2,0.95255826,0.95306226,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.47,447.98,902.88,2,2,0,1,1,2.99,3.0,2.995,2.9884,2.998668,2.993534,0.0,0.0,0.0,4,5.98706815,5.99,0.0,0.00293185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.27,0.0,57.8,3,1,0,1,3,101.0,101.0,101.0,0.05,54.632236,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.72,0.0,325.43,2,1,0,1,2,101.0,101.0,101.0,0.002,100.997016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.28,0.23,76.32,3,2,0,2,3,31.04208,69.95792,50.5,2.644598,71.896431,33.666163,0.0,0.0,0.0,5,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,35677.15,249822.33,7,7,0,3,1,1.4,50.0,17.521221,1.398274,49.998681,17.520232999999998,0.0,0.0,0.0,14,122.6416291,122.648547,0.0,0.006917854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25173.11,1125.57,77770.45,3,2,0,2,1,0.05,0.292229,0.171114,0.000462,0.292145,0.113852,0.0,0.0,0.0,5,0.34155668,0.34222868,0.0,0.000672,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13236.51,46252.62,303988.72,2,6,0,4,2,0.05,4.38,1.84688,3.53,5.999788,4.764894,0.0,0.0,0.0,8,9.52978756,11.08127856,0.0,1.551491,5.0,13742.05494,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8739.893268,2748.410989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
160.7,0.84,323.08,2,2,0,2,2,22.584081,78.41591899999997,50.5,0.4810640000000001,100.517952,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.68,13393.26,26787.88,2,2,0,1,2,0.001441,0.005984,0.003712,0.000601,0.005144,0.002872,0.0,0.0,0.0,4,0.005744593,0.007424593,0.0,0.00168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,1164.94,23361.77,10,20,0,1,1,0.049003,0.049591,0.049187,0.097342,0.098326,0.097704,0.0,0.0,0.0,30,0.977039531,0.983746576,0.0,0.006707045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,363.87,1455.47,0,4,0,4,0,0.071266,13.3,4.217816,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,16.87126568,0.0,16.87126568,2.0,112.37,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,99.0,56.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.31,517.6,796393.9,1407,1497,0,1,3,0.035119,0.196018,0.098148,0.000733,8.049866999999999,0.104006,0.0,0.0,0.0,2904,146.33652,146.927481,0.0,0.590961007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.77,0.08,75.27,4,2,0,2,3,8.516211,92.483789,50.5,0.004961,86.75764699999998,25.249487,0.0,0.0,0.0,6,100.9979499,101.0,0.0,0.002050075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.07,1.27,318.68,2,2,0,2,2,26.55008,74.44991999999998,50.5,29.198571,71.8,50.499286,0.0,0.0,0.0,4,100.9985715,101.0,0.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7615.41,22252.64,321526.67,13,10,0,2,8,0.019812,0.201477,0.082497,0.0,0.22,0.06692,0.0,0.0,0.0,23,0.869956748,0.82496756,0.0,-0.044989188,11.0,41.75532384,21.48405817,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.599634,4.639480000000002,0.0,21.484058,10.742029,0.0,0.0,0.0,2.0,5.0
1767.24,9617.01,427752.42,106,25,0,9,57,0.084939,41.14,15.209717,0.0,41.0,4.500408,0.0,0.0,0.0,131,477.0432541999999,380.2429223,0.0,-96.80033182,67.0,525334.8014,541347.0,0.0,34.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,499985.0,26266.74007,0.0,499985.0,11518.02128,0.0,0.0,0.0,10.0,15.0
34.61,0.0,103.82,3,1,0,1,3,101.0,101.0,101.0,1.2759,90.017799,33.666163,0.0,0.0,0.0,4,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.16,0.0,66.47,3,1,0,1,3,101.0,101.0,101.0,1.0,79.168748,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.2,0.0,63.6,3,1,0,1,3,101.0,101.0,101.0,3.0,69.638796,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.72,0.63,318.42,3,2,0,2,2,46.86007,54.13993000000001,50.5,1.0,93.998512,33.66617100000001,0.0,0.0,0.0,5,100.9985118,101.0,0.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469.5,7550.87,126325.75,6,10,0,9,5,0.5,10.630584,3.300822,0.3,10.630101,5.500642,0.0,0.0,0.0,16,33.00385148,33.00821948,0.0,0.004368,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.13,0.0,69.38,3,1,0,1,3,101.0,101.0,101.0,0.052829,54.472037,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.62,5399.37,566476.37,98,102,0,9,1,0.029281,12.7,1.469014,0.56407,12.695976,1.527901,0.0,0.0,0.0,200,149.734326,149.8394059,0.0,0.1050799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448.9,0.0,2693.42,6,1,0,1,4,0.2,0.2,0.2,0.0,1.197914,0.199652,0.0,0.0,0.0,7,1.197914228,0.2,0.0,-0.997914228,6.0,1.2e-09,1.2e-09,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,491.75,250300.5,0,509,1,6,0,0.0,79.77,1.292206,0.0,0.0,0.0,0.0,0.0,0.0,510,0.0,657.7330717,0.0,657.7330717,2.0,6.620481508999998,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.212017,6.4084650000000005,3.3102410000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,18.87,6627.68,1,2,0,2,1,1.0,1.2,1.1,2.199139,2.199139,2.199139,0.0,0.0,0.0,3,2.199139,2.2,0.0,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.46,0.0,49.38,3,1,0,1,3,101.0,101.0,101.0,10.99895,78.48670200000002,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2096.75,291447.72,0,139,1,3,0,0.0,0.829081,0.297716,0.0,0.0,0.0,0.0,0.0,0.0,140,0.0,41.38255687,0.0,41.38255687,4.0,5.053325119,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.792896,1.263331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8180.13,93851.75,935086.52,34,7,0,3,17,0.005,3.995,1.006345,0.0,1.0,0.263059,0.0,0.0,0.0,41,8.943999999999997,7.044414445,0.0,-1.899585555,36.0,33723.3281,412.79449710000006,0.0,6.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,16888.0,1297.051081,1.0,100.0,41.27945,0.0,0.0,0.0,3.0,18.0
0.0,2921.88,105187.75,0,36,1,4,0,0.0,146.71366,37.700011,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,1357.200407,0.0,1357.200407,1.0,2.173992276,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.173992,2.173992,2.173992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.4,1,1,0,1,1,2.0,2.0,2.0,1.99916,1.99916,1.99916,0.0,0.0,0.0,2,1.99916,2.0,0.0,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9521.8,6496.51,548093.73,33,36,0,1,2,0.014738,7.353150999999999,1.002566,0.0034,7.352675,1.093283,0.0,0.0,0.0,69,36.07834520000001,36.09236355,0.0,0.014018347,1.0,202.2665294,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,202.266529,202.266529,202.266529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.44,0.0,100.33,3,1,0,1,3,101.0,101.0,101.0,0.308408,53.39146700000001,33.666163,0.0,0.0,0.0,4,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.77,0.0,65.3,3,1,0,1,3,101.0,101.0,101.0,1.0,93.78462,33.665988,0.0,0.0,0.0,4,100.9979647,101.0,0.0,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.63,0.0,64.9,3,1,0,1,3,101.0,101.0,101.0,4.2,83.52128499999998,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6162.7,141742.03,0,23,1,6,0,0.0,18.183066,4.272191,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,98.26038342,0.0,98.26038342,2.0,3.717532395,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.717532,2.0,1.858766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15.59,0.0,46.78,3,1,0,1,3,101.0,101.0,101.0,2.5,84.831333,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.66,14.42,146014.17,180,9820,0,1408,11,0.098572,17699.99914,19.097725,0.99,6330.0,1038.433629,0.0,0.0,0.0,10000,186918.0533,187539.6575,0.0,621.6042415000002,48.0,6000020559.0,1000010001.0,0.0,2.0,34.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3000000000.0,130435229.5,0.5,1000010000.0,500005000.3,0.0,0.0,0.0,2.0,36.0
42254.18,50219.08,808364.62,12,6,0,4,8,0.29912,18.339125,4.57483,0.0,25.0,4.4486620000000014,0.0,0.0,0.0,18,53.38394668,27.44897757,0.0,-25.934969100000004,26.0,7788.232966,5808.0,0.0,1.0,19.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,4000.0,324.509707,500.0,5308.0,2904.0,0.0,0.0,0.0,2.0,23.0
160.52,0.0,321.03,2,1,0,1,2,101.0,101.0,101.0,0.1,100.899016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3483.35,11672.82,573673.87,34,39,0,35,34,0.000441,0.2791,0.046091,0.012929,0.27868,0.052099,0.0,0.0,0.0,73,1.771358459,1.797542099,0.0,0.02618364,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0
4.77,50534.92,151619.07,3,3,0,3,1,2.0,30.04,12.68,1.9988,30.039392,12.679161,0.0,0.0,0.0,6,38.03748251,38.04,0.0,0.00251749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.77,0.0,166.2,8,1,0,1,7,0.15,0.15,0.15,0.0,350.0,123.25,0.0,0.0,0.0,9,986.0,0.15,0.0,-985.85,7.0,136.8934364,2.5e-17,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,124.027671,22.815573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
4.71,5868.39,622549.07,106,106,0,6,1,0.200026,11.16,1.031577,0.199606,11.15958,1.031157,0.0,0.0,0.0,212,109.3026075,109.34712749999998,0.0,0.044520003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12099.3,60496.52,0,5,1,3,0,0.0,7.1744,2.5846,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,12.92299974,0.0,12.92299974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.38,5072.49,1101124.32,100,215,0,3,1,0.196204,1.209463,0.383852,0.493986,1.2188370000000002,0.8240049999999999,0.0,0.0,0.0,315,82.40050736,82.52811137,0.0,0.127604009,3.0,365.0308085,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,365.0,121.676936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.32,3417.27,27352.08,6,8,0,6,1,0.008,3.0,1.419875,0.999523,3.058344,1.892639,0.0,0.0,0.0,14,11.35583272,11.359000000000002,0.0,0.003167276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.69,16639.25,299752.93,18,18,0,1,1,0.0501,1.260065,0.6628470000000001,0.04821,1.259834,0.662025,0.0,0.0,0.0,36,11.91645869,11.93125444,0.0,0.01479575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.04,523.95,27958.22,37,41,0,37,35,0.002579,8.123223,0.5491520000000001,0.0,22.1,0.607737,0.0,0.0,0.0,78,22.48628213,22.51523441,0.0,0.02895228,103.0,178267.5092,176988.0211,0.0,4.0,50.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,71956.5,2621.581018,0.0,75453.8116,5056.800603,0.0,0.0,0.0,34.0,45.0
0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.0,1.999916,1.999916,1.999916,0.0,0.0,0.0,1,1.999916,0.0,0.0,-1.999916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3126.6,9121.03,111004.98,18,6,0,2,11,0.01,4.208080000000002,1.305383,0.0,4.0,0.600427,0.0,0.0,0.0,24,10.80767711,7.83229699,0.0,-2.975380124,11.0,30974.88549,30603.88549,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,30184.5819,4424.983641,0.0,30184.5819,7650.971372,0.0,0.0,0.0,4.0,6.0
323.98,3399.88,576550.47,153,155,0,6,3,2.8000000000000006e-05,4.019205,0.827783,0.000746,4.018594,0.8378190000000001,0.0,0.0,0.0,308,128.1862645,128.3063499,0.0,0.120085432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,120.21,203913.92,1460,1538,0,466,2,0.0,64.0,1.489594,0.00958,63.99958,1.569337,0.0,0.0,0.0,2998,2291.232368,2290.995589,0.0,-0.236779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4913.51,20847.99,1122209.77,12,51,0,38,11,0.013277,14.303281,1.275593,0.009,7.3023,2.995108,0.0,0.0,0.0,63,35.9413,65.05522643,0.0,29.11392643,12.0,1422.319703,0.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,925.317575,118.526642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
25735.08,68355.18,427831.22,6,4,0,2,6,0.5,100.0,38.125,0.000749,101.0,25.416155,0.0,0.0,0.0,10,152.49693280000002,152.5,0.0,0.00306722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12201.17,97609.33,0,8,1,3,0,0.0,62.791,26.66075,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,213.286,0.0,213.286,2.0,608.6840675,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.684068,600.0,304.342034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13.45,4250.39,25583.03,6,6,0,1,6,4.995,9.5,7.159167,4.994559,9.49958,7.1587190000000005,0.0,0.0,0.0,12,42.952312,42.955,0.0,0.002688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.42,0.0,4.25,3,2,0,2,3,512.377124,1488.622876,1000.5,0.02,1474.650041,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.06,1294.58,1354179.62,1034,1038,0,3,2,0.012315,1.14032,0.122084,0.09776,1.139879,0.121559,0.0,0.0,0.0,2072,125.69249170000002,126.7230467,0.0,1.030555026,2.0,0.01,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
